Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,Lyrics
51052,3D0pmiK3zyF9PudyJ8mkor,AP Dhillon;Amari,Ma Belle,Ma Belle,70,160824,False,0.908,0.314,0,-9.614,1,0.116,0.0424,4.15e-05,0.0727,0.244,97.011,4,hip-hop,"Kinjh karaan taareef tere chehre di
Kinjh karaan taareef tere chehre di
Kinjh karaan taareef tere chehre di


Jiddan da tera mukh vekheya
Rooh hoyi aa deewani
Ankhan vich neendar na paindi
Dil vich aa bechaini te
Jaan hi nikle aashiq tere di


Kinjh karaan taareef tere chehre di
Kinjh karaan taareef tere chehre di
Kinjh karaan taareef tere chehre di


Zulf sunehri ghera paya
Kanni jugnu rehnde
Gal te tehlan gani de manke
Nain surme ladde rеhnde
Chann vi karda rees koke terе di


Kinjh karaan taareef tere chehre di
Kinjh karaan taareef tere chehre di
Kinjh karaan taareef tere chehre di
Kinjh karaan taareef tere chehre di
You might also like
Baby will you stay
Baby will you come to me
You got me feeling safe
Got me feeling like this loving can go comfortably

And baby don’t you worry I can’t fall asleep myself
I need you by my side with me, can't do this without help

Too deep
We in this too deep
You so meant for me
So come on over let’s catch up on our sleep

Baby will you stay with me
Wrap your arms around me and just lay with me


Kinjh karaan taareef tere chehre di
Kinjh karaan taareef tere chehre di"
51720,67qlKfxKVqs2uxPA6OMlDZ,Machine Gun Kelly,Halloween Party 2022,el diablo,2,146264,True,0.765,0.725,3,-3.391,0,0.143,0.00471,0.000194,0.154,0.578,75.003,4,hip-hop,"(RONNY J, please turn me up)


Tell all my competition that I love 'em, but I brought 'em back just to kill 'em again
Tell all the listeners that I said fuck 'em if they thought I'd never be breathing again
I keep some drink in the cup in case anyone got some more beef, I can eat 'em again
I made a promise to beat they ass up like Adonis if I ever meet 'em again


Fuck your big bro, uh
We the ones that got it when the rent's low
I make it happen again, I'm back to rappin' again, 808 slappin' again
Light it and pass it again, know what I'm packin' again, I'm an assassin again


I shoot dice, yeah, gamble with my life, yeah (Yeah)
No invites, yeah, keep my circle tight, yeah
All my hoes, yeah, keep that sugar spice, yeah (Yeah)
For the bros, yeah, I do not think twice, yeah


I got a combination to a safe in the back of the bank that be storing my shit
Just had a conversation with a girl that I dated, now she out here whoring and shit
I got a reputation to be going and showing up 4 in the morning and shit
I had a altercation down in Florida, I threw his face on the floor of the shit
See ​mgk LiveGet tickets as low as $89You might also like
Fuck a bitch, though, huh
Y'all ain't want us before we was rich, ho
I can't go back to this shit, I need a castle and shit, I'm on some Dracula shit
I used to have to heat up pans of water to shower
But y'all don't know half of this shit, no


I shoot dice, yeah, gamble with my life, yeah (Yeah)
No invites, yeah, keep my circle tight, yeah
All my hoes, yeah, keep that sugar spice, yeah (Yeah)
For the bros, yeah, I do not think twice, yeah


Diablo
Stop the debate if my name isn't mentioned in this generation as one of the greatest
From lyrics to cadence, I changed the way rappers rock out on them stages, I saw people take it
And they were more famous, so I ain't get credit, I had to be patient
I know people hate me just by my appearance
You motherfuckers can't be serious, ayy


I shoot dice, yeah, gamble with my life, yeah (Yeah)
No invites, yeah, keep my circle tight, yeah
All my hoes, yeah, keep that sugar spice, yeah (Yeah)
For the bros, yeah, I do not think twice, yeah
I shoot dice, yeah, gamble with my life, yeah (Yeah)
No invites, yeah, keep my circle tight, yeah
All my hoes, yeah, keep that sugar spice, yeah (Yeah)
For the bros, yeah, I do not think twice, yeah

Diablo
(El Diablo)


The last album was like a year and a half ago? (Yeah, 2016)
Yeah, oh, wow ('17, '17)
Oh, okay, yeah, yeah, you've had a whole lotta shit happen in-between then (Yeah)
A whole lotta shit"
51450,68Dni7IE4VyPkTOH9mRWHr,J. Cole,2014 Forest Hills Drive,No Role Modelz,88,292799,True,0.69,0.521,10,-8.492,0,0.339,0.324,0.0,0.0534,0.494,100.028,4,hip-hop,"First things first: rest in peace, Uncle Phil
For real
You the only father that I ever knew
I get my bitch pregnant, I'ma be a better you
Prophecies that I made way back in the Ville
Fulfilled
Listen, even back when we was broke, my team ill
Martin Luther King woulda been on Dreamville, talk to a nigga


One time for my L.A. sisters
One time for my L.A. ho
Lame niggas can't tell the difference
One time for a nigga who know


Don't save her, she don't wanna be saved
Don't save her, she don't wanna be saved
Don't save her, she don't wanna be saved
Don't save her, she don't wanna be saved


No role models, and I'm here right now
No role models to speak of
Searchin' through my memory, my memory, I couldn't find one
Last night, I was gettin' my feet rubbed by the baddest bitch
Not Trina, but I swear to God, this bitch'll make you call your girl up
And tell her, ""Hey, what's good?
Sorry, I'm never comin' home, I'ma stay for good""
Then hang the phone up and proceed to lay the wood
I came fast like 9-1-1 in White neighborhoods
Ain't got no shame 'bout it
She think I'm spoiled and I'm rich 'cause I can have any bitch
I got defensive and said, ""Nah, I was the same without it""
But then I thought back, back to a better me
Before I was a B-list celebrity
'Fore I started callin' bitches ""bitches"" so heavily
Back when you could get a platinum plaque without no melody, you wadn't sweatin' me
You might also like
One time for my L.A. sisters
One time for my L.A. ho
Lame niggas can't tell the difference
One time for a nigga who know


Don't save her, she don't wanna be saved
Don't save her, she don't wanna be saved
Don't save her, she don't wanna be saved
Don't save her, she don't wanna be saved


I want a real love, dark-skinned Aunt Viv love
That Jada and that Will love
That leave a toothbrush at your crib love
And you ain't gotta wonder whether that's your kid love
Nigga, I don't want no bitch from reality shows
Out-of-touch-with-reality hoes
Out in Hollywood bringin' back five or six hoes
Fuck 'em then we kick 'em to the do', nigga, you know how it go
She deserved that, she a bird, it's a bird trap
You think if I didn't rap she would flirt back?
Takin' off her skirt, let her wear my shirt, 'fore she leave
""I'ma need my shirt back"" (Nigga, you know how it go)

One time for my L.A. sisters
One time for my L.A. ho
Lame niggas can't tell the difference
One time for a nigga who know


Don't save her, she don't wanna be saved
Don't save her, she don't wanna be saved
Don't save her, she don't wanna be saved
Don't save her, she don't wanna be saved

There's an old saying in Tennessee—I know it's in Texas, probably in Tennessee—that says, fool me once... shame on... shame on you
Fool me—can't get fooled again


Fool me one time, shame on you (Ayy)
Fool me twice, can't put the blame on you (Ayy)
Fool me three times, fuck the peace sign
Load the chopper, let it rain on you (Bop, bop, bop)
Fool me one time, shame on you (Ayy)
Fool me twice, can't put the blame on you (Ayy)
Fool me three times, fuck the peace sign
Load the chopper, let it rain on you (Bop, bop, bop)

My only regret was too young for Lisa Bonet
My only regret was too young for Nia Long
Now all I'm left with is hoes from reality shows
Hand her a script, the bitch prolly couldn't read along
My only regret was too young for Sade Adu
My only regret, could never take Aaliyah home
Now all I'm left with is hoes up in Greystone
With the stale face 'cause they know it's they song


She shallow but the pussy deep (She shallow
She shallow)
She shallow but the pussy deep (She shallow), yeah, ayy
(She shallow)
She shallow but the pussy deep (She shallow), haha
(She shallow)
She shallow but the pussy deep (She shallow
She shallow)


Don't save her, she don't wanna be saved
Don't save her, she don't wanna be saved
Don't save her, she don't wanna be saved
Don't save her, she don't wanna be saved
Don't save her, she don't wanna be saved
Don't save her, she don't wanna be saved
Don't save her, she don't wanna be saved
Don't save her, she don't wanna be saved
1.3K"
51341,616iXZO76Rq81MEfFBktME,Young Thug,Trap Masters,Best Friend,4,213000,True,0.959,0.598,8,-5.534,1,0.0713,0.0358,0.0,0.358,0.408,127.028,4,hip-hop,"Ricky Racks, I see you!
Thugger!
YSL for life, bitch
Yeah fuck you, your momma and everything else
Yung Shad, you killed this track
Free the GOAT!


That's my best friend, that's my best friend, flexin'
Big ol' booty bitch missus from Texas, what's next is
I'm gon' skeet off, lil' nigga come catch me, catch me
And that's my bestie, my bestie, my best friend, go best friend
Nigga livin' TTG and everything is still on fleek
Bad bitch rollin' wit' me, she gon' smile 'cause she on fleek
Hundred thousand dollars inside my pants, my shit on fleek
Hey-yeah! Yeah


Take them boys to school, swagonometry
Bitch I'm bleedin' bad, like a bumble bee
Hold up! Hold it, hold it, nigga proceed
I'ma eat that booty just like groceries
Eat on that coochie, lay that bitch down like ""let's do it""
No Tiger, bitch, eat that wood, eat that wood
Supplier, bitch, I got pistols, no wood
I want them tacos that are Meagan Good
Helicopter choppin' with the buzz
Stuff them racks inside them if they nudge
Bang that other side, nigga curb
And my reefer louder than a speaker
Yeah my niece is hangin' with The Beatles
If you ever find her, better keep her
37 cameras for the sneakers
Goin' out like Ox or Beanie Sigel
Send a cop, I can't wait to mistreat 'em
Forcin' your ho, I can't wait to mislead 'em
And beat 'em, they ain't my people
You might also like
That's my best friend, that's my best friend, flexin'
Big ol' booty bitch missus from Texas, what's next is
I'm gon' skeet off, lil' nigga come catch me, catch me
And that's my bestie, my bestie, my best friend, go best friend
Nigga livin' TTG and everything is still on fleek
Bad bitch rollin' wit' me, she gon' smile 'cause she on fleek
Hundred thousand dollars inside my pants, my shit on fleek
Hey-yeah! Yeah!


Let me tell you how I spent a couple hundreds today
I done cut back on that lean, I'm on that Hen' and D'ussé
Don't do no talkin', when you see him, you better shoot in his face
I got a hundred bitches that can't wait to replace
Michael Jackson, nigga, Thugger Jackson moon walkin'
The S.L.I.M.E. army tool shoppin'
Me a horny goat, I'm boolin' at the bull stop
No I can't get arrested 'cause I'm talkin' 'bout my necklace
I'ma put that bitch in the buck, I'm a dog, let's get stuck
My lil' sister Dora, eat them Lucky Charms and give me luck
Waddup cuz? Here yo cup, call my Bloods, bring my bup
Your crew suck, don't got bucks, these ain't drugs, nigga


That's my best friend, that's my best friend, flexin'
Big ol' booty bitch missus from Texas, what's next is
I'm gon' skeet off, lil' nigga come catch me, catch me
And that's my bestie, my bestie, my best friend, go best friend
Nigga livin' TTG and everything is still on fleek
Bad bitch rollin' wit' me, she gon' smile 'cause she on fleek
Hundred thousand dollars inside my pants, my shit on fleek
Hey-yeah!"
51916,5szudEU7dQ4ezb4vmPLMsI,Big Sean;Hit-Boy,Plug Walk,Chaos,0,180247,True,0.652,0.66,1,-5.319,1,0.0364,0.000724,0.000963,0.134,0.255,104.991,3,hip-hop,"(Hit-Boy)
Yeah (Woah, woah)
Make you a million and make you a hunnid' more
Boy, for real, boy


Starin' at fate
I'm in the lead and I'm breakin' away (Way)
She want me now but I'm makin' her wait (Wait)
I'm at the table, a thousand a plate
How you gon' tell me this isn't a date?
I'm down the street from the Denzel estate (Swerve)
Right 'round the corner from Babyface
Not my dawg Babyface Ray, I mean the Babyface


I don't give a fuck about playin' it safe
Surveillance the way that they runnin' my tapes
Got hoes in a craze likе the old B2K (Oh)
Chaos whenevеr I touch down, no brakes (Yeah)
Me and HB, it's an instant slap
An instant plaque, a system crash
I pitched it black and risked the max
And anything less, I can't live with that (Yeah)
Hunger for more and I still got the cravin'
What you know 'bout when the walls get to cavin'? (Huh?)
What you know 'bout stayin' silent and patient
And workin' out kinks before kinks work their way in?
Don't even believe what you say when you say it
More focused on makin' it than makin' statements (Statements)
Everybody 'round me elevated, yeah, I'm guessin' the vibe is contagious (Let's go)
You might also like
Starin' at fate
I'm in the lead and I'm breakin' away (Way)
If you not workin', you takin' up space
I'm at the table, a thousand a plate
How you gon' tell me this isn't a date? (Swerve)
I'm down the street from the Denzel estate (Swerve)
Right 'round the corner from Babyface
Not my dawg Babyface Ray, I mean— (I mean—, swerve)


Hol' up, take this shit where I wanna go (Shit where I wanna go)
Make you a million and make you a hunnid more (Hunnid, I pray)
They prayin' I stop 'cause that's what they need the most (For real)
Big Cuban link 'round my neck, gold C-3PO (Big Cuban link 'round my neck, gold C-3PO)
I fell asleep at the top while they sleepin' on me (Sleep)
In the mirror where I see my only friend and opponent (I see it)
Can't run up on us, it's too much confetti on us (No way)
I know money ain't everything, fuck it, we still want it, bitch (Bitch)


I'm one of one, ho, it ain't no re-rockin' (Hey)
I said what I said and I'm standin' on top of it (Hey)
Gas up my bitch just to boost her confidence
She throwin' fits at me just like my closet (Rich)
I never got rich countin' someone else pockets (On God)
Addicted to C-notes, I went up an octave
Strategically movin', to win, only option
Bitch, I ain't forcin' it, holiday season, I'm covered in ornaments
This ain't a tour, this a tournament (Woah)
If I was stuck in a room with your shit on repeat
Then that shit would be torturous
Straight from the source of it, if I don't got it, I'm sourcin' it (Mm)
Whatever it takes to have more of it (Yeah)
It's mine 'til I'm bored with it, bitch (Bitch)

Take this shit where I wanna go (Straight up)
Make you a million and make you a hunnid more (Brrr)
They prayin' I stop 'cause that's what they need the most (I know)
Big Cuban link 'round my neck, gold C-3PO (Big Cuban link 'round my neck, gold C-3PO)
I fell asleep at the top while they sleepin' on me (God)
In the mirror where I see my only friend and opponent (For real)
Can't run up on us, it's too much confetti on us (Confetti)
I know money ain't everything, fuck it, we still want it (Woo)


Yeah, fuck you expect, bitch? (Still want it)
What up though, Hit? (Still want it)
Ayy, tell 'em quit playin' with my fuckin' name too, for real
I had to one up that score, you know?
That Don Life shit
Carry on, yeah, for real"
51998,3ndWKeYZ8IcrsIdFy3Gq2l,Moneybagg Yo;Pooh Shiesty;Lil Durk;EST Gee,Energy Hip Hop,Switches & Dracs,0,168620,True,0.727,0.647,11,-7.383,0,0.28,0.0329,0.0,0.246,0.529,159.959,4,hip-hop,"Yeah, gang (DJ Bandz, oh, man)
Ain't gon' lie, we in this bitch deep as hell
Switches and Dracs, yeah


Man, that shit I said 'bout dude, I ain't write that, they ain't like that
Man, them 7.62s all to his face and he can't fight that
Niggas talkin' 'bout who they killed in here, tsk, man, where my pipe at?
Ain't gon' lie, I don't need no cash, it take two Percs to get your life snatched, I'm a gangsta


You can't name a rapper from the other side ain't die yet
I ain't takin' threats, the man that killed your mans ain't die yet
Foenem take your shit, I cannot argue with 'em, back back
Since you woofin' like you killin', grab your gun and slide back


Been MIA, I just got back, jet from Dubai to Memphis, Tenn'
Lil A cray-cray, call him ""Beyblade,"" pull the string and watch 'em spin
Ain't no comin' back from shit, I'm not the type to make amends
Penthouse suite or TSA the only place I'm checkin' in
Didn't get you here but got your man, I heard they pulled a triple spin
Let's celebrate and crack a eighth, I'm on that Wock' with Trip again
I'm still stuck on what you said, what the fuck you mean you scared?
Since they keep me on they mind, I'm tryna put one in they head
First it was our beef, now you hollerin' 'bout it's my beef
They playin' both sides, lil' bro keep them folks from 'round me
ATF been hittin' the block like every day tryna sweep somethin'
OTF stand on their business, I let Zoo put on my buttons
You might also like
You can't name a rapper from the other side ain't die yet
I ain't takin' threats, the man that killed your mans ain't die yet
Foenem take your shit, I cannot argue with 'em, back back
Since you woofin' like you killin', grab your gun and slide back


Gotti gave me seven-fifty, I ain't get fresh, I went and bought straps
How much cash they got for Gee? Tell 'em, ""We gon' triple that""
Finessed the grower, told 'em, ""I ain't like it,"" he said, ""Send it back""
All my brothers' case dismissed, we got a lawyer, nigga, we don't rat
Boy, your life don't cost a 'Vette, all that woofin' on the 'net
Tell your big brother he next, trappin' fentanyl out a 'Cat
My big bro had told me, ""Chill and rap,"" I'm like, ""Fuck all that""
Niggas want that smoke until their lungs collapsed, I turn my hood Iraq
Every nine we got got switches on it with a drum attached
Ask the last nigga tried turn to a jet, ain't no outrunnin' that
Rep like they killed Red, what I do? Flew to the crib
And spin again and spin again and spin again 'til somethin' dead


The richest shooter, can't forget that gangster shit, I brought it back
And know them two niggas that did me seen the hospital 'bout that
I really fill shit up with hollows, none of my shots indirect
Creepin' through my block a death trap, ain't no slidin' through Willett
While they tryna make it known we opps, I'm tryna find out where they at
I up and blam, 30 gon' blam, if I say soak them, shit get wet
And everybody with me got switches like they born with bad legs (Blrrrd, blrrrd, blrrrd)
I push up lonely at your house, make niggas move out and get scared (Blrrrd, blrrrd, blrrrd)"
51156,0C4KChnQFHNgtjbppUFooH,Zack Knight;Nora Fatehi,Dirty Little Secret,Dirty Little Secret,67,183092,False,0.868,0.572,0,-6.217,0,0.112,0.101,0.0,0.103,0.485,96.985,4,hip-hop,"(Hold up)
Girl I ain't looking for no drama
Don't wanna take you home to mama (Yeah girl)
Just wanna keep it one-on-one, uh
Yeah, yeah, yeah, yeah, yeah, yeah (Hold up)
I wanna get your body on me (Yeah girl)
And make you think of all them bad dreams
I heard you like it like Madonna
Come and let me set you free


'Cause you could be my dirty little secret
Be my dirty dealer
Baby til' you fall asleep
'Cause I could put your body on the ceiling
You don't need a reason
Call me till it's after three


'Cause I could make you never wanna lеave (Oi)
Bring you to your knees (Oi)
Come and live your fantasy
'Causе I could be your dirty little secret
Be my dirty dealer
You could put the X on me, X on me
You might also like
X on Me
La, la, la, la, la, la


Boy I know you wanna get a taste (Wanna taste)
I know u wanna see me levitate (Levitate)
But when you come around don't make me wait (Brrt)
You heard it's sweeter than a lemonade (Lemonade)
Boy I don't wanna be your one and only
'Cause all they wanna do is try to own me
But you the one I'm calling when I'm lonely, yeah, yeah, yeah, yeah
You said you never had it like this with dem other gyal
That's why you wanna keep the business to the minimal
Could never be my inta habibi, if you wanna get with me


And you could be my dirty little secret
Be my dirty dealer
Baby till you fall asleep
I could put your body on the ceiling
You don't need a reason
Call me till it's after three


'Cause I can make you never wanna leave
Bring you to your knees
Come and live your fantasy
'Cause I can be your dirty little secret
Be my dirty dealer
You could put the X on me, X on me

X on Me
La, la, la, la, la, la


'Cause when I see that big back, body on TikTok
Call me 'round the clock, there will be no hesitation
Don't wanna misguide ya', always on time girl
We don't need a label, we don't need no altercation
So hit me on my line, so I can be of service
I don't wanna lie girl, it's better when you're nervous
Don't wanna make you mine but I wanna make a promise
That if you wanna that ecstasy


'Cause you could be my─
You could be my d─


'Cause you could be my dirty little secret
Be my dirty dealer
Baby, til' you fall asleep (Baby, till you fall asleep)
And I could put your body on the ceiling
You don't need a reason
Call me til' it's after three (Yeah)

'Cause I can make you never wanna leave (Oi)
Bring you to your knees (Oi)
Come and live your fantasy
You can be my dirty little secret
Be my dirty dealer
You could put the X on me, X on me


X on me
You could put the X on me, X on me


(X-X-X on me)"
51758,6M47gaKejso9772SKTa3yH,Tech N9ne;Joey Cool;King Iso;Dwayne Johnson,ASIN9NE,Face Off,73,219802,True,0.693,0.935,8,-4.323,1,0.224,0.18,0.0,0.179,0.391,80.882,4,hip-hop,"Rumble, they gon' take yo' face off


Spirit of a lion describes my soul
Give it up to Zion then my fire grows
Wishing of a riot inside my lobe
And my trippin' is the highest when I fight my foes
Bip, I'ma hit 'em with this, you 'bout to get yo' ass kicked
My technique is so sick, I'm 'bout to make the hit quick
Whole lotta muscle (Chea) you don't wanna be in a tussle (Chea)
Better than me? That's rubble
You want trouble? What's up though? (Chea)
Feelings hot to kill a top guerilla
Drop and kneel to pops, I grilled the opp
For real, ya clock, it yield and stop
Ya will is shot, the deal was knock ya 'til ya plop
I got the hеll comin' yo way (Chea)
You softer than a thing of Yoplait
Nevеr competitive with the better kid, I go cray
Gonna be deaded because I fed it to the Mo', graves (Chea)
When you wake up in that wet blood
Ain't no way you 'bout to get up
How you know that I taxed yo' ass?
'Cause you got the motherfuckin' check stub (Rrr)
Always gonna have to pay costs
When you steppin' in my way, boss
When I build steel and you stay soft
You're gonna punk out when we face off
You might also like
Rumble, they gon' take your face off
They gon' rumble, they gon' take your face off
They gon' rumble, they gon' take yo' face off
They gon' rumble, they gon' take yo' face off
They gon'—


Rumble there, young man, they rumble
Run up, get a combo quickly
Help you understand but stay humble (Do-do)
Don't nobody wanna talk about the way of the world
The weight of the world'll make 'em all crumble
And I might stumble, but I pick myself up
Brush myself off, my thoughts of a goddamn boss (Woo)
I am at their neck like I'm Malcolm X
Like I'm Dr. King, like I'm Cornel West
Like I'm Huey P., like I'm Booker T
Like I'm Rosa Parks, I'ma need my rest
Niggas know what I'm 'bout I'll run up in yo' house
Feet up all on your couch, sock you right in your mouth
I ain't after no clout, it could really go south
I'm prepared to go to battle whenever there is a bout (Ah)
I am Muhammad
Ali I'm payin' the homage, policy is to be honest
I take it beyond it though
I can relate to ebonics and really I hate to be ominous
All of your hate is too obvious
I am the hustle, the muscle, I play for the audience
I am a gangster with knowledge
If you wanna enter the ring, I would hate to be opposite
Jab with the right, jab with the left
Jab with the right, now you got 'em all staggerin'
He gon' come back with the right, back with the left
That's when you step to the side, now dagger
You gon' be damned if you do, damned if you don't
Bastard, I'm like Cassius, my swagger
It really don't matter pardon, I'm hardened
Lawless, the Martian kickin' that jargon (Ah)

Rumble, they gon' take your face off
They gon' rumble, they gon' take your face off
They gon' rumble, they gon' take yo' face off
They gon' rumble, they gon' take yo' face off
They gon'—


Barber cape off how I'm giving the fade
Based off the description I gave
Cut the game off, I'm a street fighter
Beat the brakes off like the whip on the stage
Hand out ass whippings
My plate haters ate off, yeah, get Hitler a steak
It'll be chaos like an emerald chase
When I face off in a Nicolas Cage
Y-Y-Y-Yeah, I'm living in rage
Punch a pussy nigga like I'm fisting his babe
I was sitting in the 'spital, going mental, doc had told me
They'll forget me but they didn't, I remember them days
And I don't wanna be Batman, nigga, I'm Bane
Literally how the venom enters my veins
Since a little one, Killa really been sick in the brain
And the more I think about it, my life was twisted, wait
Reminiscing on when mom and dad would wonder
Why they couldn't reach me like they didn't have my number
Fighting for my sanity, I never had the hunger
Put a nigga underground quick, that's a bunker
Sh-Shock 'em like I'm Master's brother
Better pick your battles, busters halfway under
Hit more times than acupuncture
When it comes to rumbling, I'm Afro Thunder
Really it be funny when I kick it to you dummies
How I'm grippin' on the iron when I'm rhyming on the mic
Because it really will get bloody like I'm kicking it with buddies
When I beat a nigga up like I was Iron nigga Mike
I tell 'em they don't wanna tussle, when I'm at 'em, they gon' drop
Bet you that he stumble when I jab him then I cross
Leave a nigga humble like, ""Damn"" when Kenny dropped
'Cause really we can rumble like Jackie in the Bronx
We gon'—

Rumble, they gon' take your face off
They gon' rumble, they gon' take your face off
They gon' rumble, they gon' take yo' face off
They gon' rumble, they gon' take yo' face off (Chyeah)


It's about drive, it's about power, we stay hungry, we devour
Put in the work, put in the hours and take what's ours
Black and Samoan in my veins, my culture bangin' with Strange
I change the game so what's my motherfuckin' name? (Rock)
What they gonna get though?
Desecration, defamation, if you wanna bring it to the masses
Face to face now we escalatin' when I have to put boots to asses
Mean on ya like a dream when I'm rumblin'
You're gonna scream, ""Mama""
So bring drama to the king Brahma (Then what?)
Comin' at ya' with extreme mana (Ahoo, ahoo, ahoo)


Thank you brother, Tech N9ne
Thank you, Teremana
One take, that's a wrap
Face-off"
51536,6h1JK4zvCvvSHJFFVG3Vqf,DaBaby,Drippy Drippy,Ball If I Want To,0,112546,True,0.902,0.669,1,-5.049,1,0.457,0.161,0.0,0.0728,0.628,139.949,4,hip-hop,"(If I want to)
(If I want to)
(If I want to)
​d.a. got that dope
(If I want-want-want-want—)


Bitch, it ain't even my birthday, but I can ball if I want to (Ball)
Pull up, foreign cars if I want to (Skrrt)
Hop out that bitch with that iron in my jumpsuit (Go)
Just do what I say and I'll love you ('Kay?)
I get this shit from my uncle
I told bae get twenty-two inches of weave
Tonight, I wanna fuck a Rapunzel (Yeah, yeah, yeah)
Ain't fuckin' her right, you ain't pullin' her hair (Bitch-ass nigga)


Legs on the side of your head, now fuck it, let's get in a chair (I said, ""Let's go"")
When she throw that ass back, I say, ""Yeah""
I fuck around, get on a PJ tomorrow, and put that bitch up in the air
Fly that bitch up out of L.A. to Charlotte
To pick up my barber to come cut my hair
'Cause I'm havin' it, nigga
Look, me and my lil' bitch be dressin'
Get the salad, lil' nigga
Hop out that bitch with that ratchet (Let's go)
Stunt likе my motherfuckin' daddy (Yeah)
Mama, your baby a savage
Unclе Ray hid his crack pipe in my mattress
This lil' nigga play with me, fuck it, I slapped him
Thought I was laughin', he see I wasn't laughin' (Hahaha)
You might also like
Bitch, it ain't even my birthday, but I can ball if I want to (Ball)
Pull up, foreign cars if I want to (Skrrt)
Hop out that bitch with that iron in my jumpsuit (Let's go)
Just do what I say and I'll love you ('Kay?)
I get this shit from my uncle
I told bae get twenty-two inches of weave
Tonight, I wanna fuck a Rapunzel (Go, go)
Ain't fuckin' her right, you ain't pullin' her hair


I pull on and grip it, lock up her arms like she getting arrested
Throwin' her out like she getting evicted
Fuckin' me back, girl, that pussy impressive
Put one leg right here, put the other one there
Sexy lil' flexible bitch, you a pretzel
Tryna keep up with shit, but it's levels
And diamonds and Dior all over this sweater
It's fire on the front of my waistline
First nigga try me, it's playtime
Play 'round, you lay down
Doggin' her out like Cujo
Me and her get on the floor, and we fuck like some canines
Pop a lil' nigga, gon' have to put you at the top of the list
Ain't no option, lil' nigga, they scared to let me in the room
Somebody in that bitch gotta be blockin' my pimpin', it's Baby

Bitch, it ain't even my birthday, but I can ball if I want to (I ball)
Pull up, foreign cars if I want to (Skrrt)
Hop out that bitch with that iron in my jumpsuit (Let's go)
Just do what I say and I'll love you ('Kay? Mwah)
I get this shit from my uncle
I told bae get twenty-two inches of weave
Tonight, I wanna fuck a Rapunzel (Go, go, go)
Ain't fuckin' her right, you ain't pullin' her hair"
51402,4cacyP5c3PMlfnyjpg13xW,Yung Gravy,Betty (Get Money),Betty (Get Money),87,146470,False,0.723,0.772,1,-6.784,1,0.0792,0.00524,1.15e-05,0.367,0.58,102.004,4,hip-hop,"Never gonna give you up
Never gonna let you down
Never gonna run around and desert you
I'll never let you down, baby
(It's Dwilly and Yung Gravy)
Uh, ayy


With your baby mama at the crib, I blow her back out
Shawty Filipino and she call me Manny Pacquiao
Alley Oop without the hoop, they call me Jerry Stackhouse
Dazin' out in public, but your mama made me snap out
'Fore I get the dough, I got the morning routine
Wake up bright and early to some brand new cream
Floss three times, baby, I'm so clean
Gravy got cheese, now, that's poutine (Woah, baby)
Gravy coming hot like I'm hoppin' off the griddle
Pull up on thе kid if you're tryna get belittlеd
All the mamas love me, now I think I'm peanut brittle
Flex the rainbow, bag it like some Skittles


Gravy, why you out of pocket? (Out of pocket)
Stop it (No, no)
I'm gettin' money, Gravy Crockett
Drop it
See Yung Gravy LiveGet tickets as low as $26You might also like
Never take an L no more
Never take a damn thing slow
All I know is chase this dough and get money (Get the money, get the money)
Never gonna take no loss
Never gonna lose my sauce
All I know is chase this (Woah), and get money (Gettin' money, gettin' money, gettin' money)


Get money
Probably into the early morning
Or get money
Yeah, I live the fast life (Woah)


Yeah, you know I live the fast life
I don't got a type, baby, I'm the cash type
Still gettin' dividends from a past life
I get your daddy's net worth on a bad night
'Cause I act right
Yeah, I'm rockin' Rick, clappin' Astleys like the 80s
Never give it up until the reaper come and slay me
Pull up with a Zelda and a Peach and a Daisy
I be dirty dancin', now they yellin' ""Gravy Swayze""


Damn, Gravy, you so vicious (Ooh)
You so clean and so delicious (So delicious)
How come you ain't got no missus?
Count that paper, count them riches

Never take an L no more
Never take a damn thing slow
All I know is chase this dough and get money (Get the money, get the money)
Never gonna take no loss
Never gonna lose my sauce
All I know is chase this (Woah), and get money (Gettin' money, gettin' money, gettin' money)


Get money
Get money, Gravy, get money
I get money, woah
Get money
Get money, Gravy, get money
I get money, woah
(Disco weapon)"
